,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
9000,73.61805,39.95105,48.973114,46.44304,45.072586,42.0516,63.803223,92.83944,92.83944,54.473564,53.72876,51.43599,51.221157,51.974968,49.657608,48.971138,49.84988,50.21532,50.1798,50.233032,50.9729,52.29211,50.616543,49.514923,49.511658,49.504417,48.063847,47.045315,43.74118,47.48012,47.809868,47.94925,49.321995,49.343906,49.446846,48.43951,47.75703,47.608574,47.60857,47.608566,46.98852,46.988792,46.575966,46.56774,46.430138,46.417927,46.4452,46.466347,46.15793,46.40834,46.955166,46.926605,47.84122,47.84178,47.83998,48.34872,44.628025,44.363808,44.312225,46.76265,44.587498,43.868053,44.167927,43.528194,42.938446,42.740368,42.70042,42.63143,42.624313,42.620193,42.622105,42.34026,42.338737,42.333122,42.229954,42.229015,42.22887,42.202633,42.202805,42.17642,42.07622,42.095253,50.332584,50.357418,50.36227,50.456776,47.19651,47.330795,46.931892,46.48303,44.59429,44.345753,78.321335,92.83914,54.47401,51.436382,49.65745,49.65798,48.971283,49.849827,49.850113,50.215267,50.179928,50.179718,50.233078,50.233147,50.972767,50.972782,50.616432,49.514923,49.511486,47.044544,49.322002,47.75692,47.608685,46.98879,46.988903,46.575916,46.417553,46.445248,46.46631,46.407516,46.955147,46.926495,46.926624,47.841366,47.842007,47.84178,44.628185,44.36379,44.5875,44.16804,42.740303,42.70037,42.624313,42.34031,42.333057,42.229942,42.229023,42.202637,42.2028,42.095284,42.09524,50.33259,50.36236,50.456894,47.19662,47.330936,46.93178,46.483067,44.59429,44.34571,67.056,50.9016,45.072586,42.0516,48.9731
9900,73.64205,40.049927,49.077457,46.544643,45.20486,42.09419,63.808117,92.872574,92.872574,54.55102,53.808163,51.524513,51.31025,52.059536,49.75084,49.0662,49.94348,50.310177,50.276287,50.328594,51.06903,52.386257,50.714012,49.616814,49.61355,49.606308,48.163994,47.14419,43.840054,47.5786,47.90808,48.047356,49.4191,49.44102,49.544094,48.53781,47.856052,47.707767,47.707767,47.707764,47.08845,47.088722,46.67637,46.66812,46.532154,46.520325,46.546806,46.568253,46.257664,46.508892,47.055027,47.026714,47.939075,47.939648,47.93787,48.44525,44.72363,44.45896,44.40738,46.86275,44.682106,43.95364,44.25839,43.608253,43.00891,42.80761,42.767338,42.69835,42.69123,42.68711,42.689022,42.398533,42.39701,42.390568,42.28419,42.28322,42.283077,42.25588,42.256054,42.228558,42.123703,42.142735,50.427216,50.451878,50.4565,50.55053,47.29619,47.42996,47.031986,46.584297,44.68921,44.440304,78.34035,92.87228,54.55146,51.524902,49.750687,49.75122,49.066345,49.94343,49.943714,50.31012,50.276417,50.276203,50.328644,50.32871,51.0689,51.068913,50.7139,49.616814,49.613377,47.143417,49.41911,47.85594,47.707886,47.08872,47.088837,46.676315,46.519962,46.546852,46.568214,46.508068,47.055008,47.026604,47.026733,47.93922,47.93987,47.939648,44.723793,44.45894,44.68211,44.258503,42.807545,42.767284,42.69123,42.39859,42.390495,42.284184,42.28323,42.255882,42.25605,42.14276,42.142715,50.427223,50.45659,50.550644,47.2963,47.4301,47.031868,46.58434,44.6892,44.44026,67.056,50.9016,45.204857,42.09419,49.077442
10800,73.6763,40.16297,49.18154,46.62332,45.335537,42.13929,63.812927,92.90517,92.90517,54.661503,53.921482,51.63364,51.419544,52.174896,49.853683,49.164165,50.04563,50.40897,50.37033,50.425243,51.163586,52.47886,50.81044,49.718548,49.715305,49.708252,48.272068,47.25603,43.953102,47.69092,48.019905,48.158875,49.524918,49.54686,49.635082,48.624313,47.939354,47.790276,47.790268,47.790264,47.16754,47.167805,46.75256,46.744156,46.611652,46.600525,46.62548,46.647987,46.329315,46.585403,47.13631,47.107616,48.028637,48.029152,48.02724,48.538925,44.762444,44.49151,44.438416,46.942352,44.723293,43.9962,44.29825,43.653877,43.05984,42.86032,42.820732,42.753475,42.74654,42.742527,42.74439,42.45238,42.450897,42.443726,42.33673,42.33575,42.335613,42.308105,42.308285,42.280334,42.17327,42.191826,50.52589,50.550896,50.556137,50.650932,47.376457,47.514008,47.112385,46.662315,44.72951,44.474003,78.35905,92.90488,54.661938,51.63403,49.85353,49.854065,49.16431,50.045574,50.04586,50.408913,50.37046,50.37025,50.425293,50.425365,51.163456,51.163467,50.810326,49.718544,49.715134,47.255257,49.52492,47.939236,47.790386,47.1678,47.167923,46.75251,46.600174,46.625526,46.647945,46.58456,47.13629,47.107506,47.107635,48.02878,48.029377,48.029152,44.762608,44.49149,44.723297,44.298367,42.860252,42.820675,42.74654,42.45244,42.44366,42.336723,42.335762,42.30811,42.308277,42.191853,42.191807,50.525894,50.556232,50.651047,47.376575,47.514153,47.11227,46.662357,44.729507,44.473965,67.056,50.9016,45.335537,42.13929,49.18153
11700,73.700096,40.261204,49.28538,46.72387,45.463486,42.186356,63.81779,92.938095,92.938095,54.738277,54.000187,51.721424,51.507893,52.258713,49.946114,49.25839,50.13845,50.503086,50.466087,50.520058,51.259033,52.572334,50.907253,49.819885,49.816643,49.80958,48.3716,47.35426,44.05133,47.788746,48.11745,48.2563,49.621315,49.643272,49.731552,48.721775,48.037495,47.88858,47.88858,47.88857,47.266544,47.266804,46.852016,46.843594,46.712566,46.701775,46.72603,46.74879,46.42814,46.68495,47.235203,47.20676,48.125584,48.12611,48.124226,48.634583,44.85757,44.586224,44.53313,47.041477,44.817547,44.082386,44.388798,43.73511,43.132504,42.930096,42.890217,42.82296,42.816025,42.81201,42.81387,42.514122,42.512638,42.50466,42.39476,42.393753,42.39361,42.365223,42.36541,42.33645,42.22507,42.24362,50.61978,50.64461,50.649635,50.743946,47.475224,47.612244,47.211514,46.76256,44.824024,44.568188,78.377945,92.9378,54.738716,51.72181,49.94596,49.946495,49.258533,50.138397,50.138683,50.50303,50.466213,50.466003,50.520107,50.520176,51.258904,51.258915,50.90714,49.81988,49.816467,47.353485,49.62132,48.03738,47.88869,47.266804,47.266922,46.851963,46.701435,46.726074,46.74875,46.68411,47.235184,47.20665,47.20678,48.125732,48.12633,48.12611,44.85773,44.586205,44.817554,44.388916,42.930027,42.89016,42.816025,42.51418,42.50459,42.394753,42.39376,42.365234,42.365406,42.24365,42.243603,50.619785,50.649723,50.74406,47.475334,47.61239,47.211403,46.762604,44.824024,44.568146,67.056,50.9016,45.46348,42.186356,49.285374
12600,73.72384,40.35918,49.38896,46.82411,45.589966,42.235664,63.822636,92.97094,92.97094,54.81486,54.078693,51.808983,51.59601,52.34231,50.038296,49.35236,50.231026,50.596954,50.561592,50.61463,51.354237,52.665577,51.003822,49.920967,49.91772,49.91066,48.470882,47.452236,44.149307,47.88631,48.21474,48.35348,49.71747,49.739433,49.82777,48.818977,48.135376,47.986626,47.98662,47.986614,47.365276,47.365536,46.951206,46.942764,46.81316,46.80269,46.82627,46.84927,46.526722,46.784225,47.333817,47.305626,48.222275,48.222805,48.22095,48.72998,44.952686,44.680946,44.62785,47.140327,44.91183,44.169018,44.479565,43.817066,43.20632,43.00118,42.961025,42.893772,42.886837,42.88282,42.884686,42.577587,42.576103,42.567337,42.45467,42.453632,42.45349,42.42427,42.42446,42.394527,42.279003,42.297554,50.713432,50.738087,50.74288,50.836716,47.57372,47.710205,47.31037,46.86251,44.918556,44.662403,78.39679,92.97065,54.815292,51.80937,50.038143,50.038673,49.352505,50.230972,50.231255,50.596897,50.56172,50.56151,50.614685,50.61475,51.354107,51.354122,51.00371,49.920967,49.91755,47.45146,49.717476,48.13526,47.986736,47.365536,47.365654,46.95115,46.802353,46.826313,46.849228,46.783382,47.3338,47.30551,47.305645,48.22242,48.22303,48.222805,44.952847,44.680923,44.911835,44.47968,43.001114,42.960968,42.886837,42.577644,42.56727,42.45466,42.45364,42.424274,42.424454,42.297585,42.29753,50.713436,50.74297,50.836834,47.573833,47.71035,47.310257,46.86255,44.918552,44.662357,67.056,50.9016,45.589966,42.235664,49.388954
13500,73.74752,40.456894,49.492283,46.924034,45.715034,42.287083,63.82746,93.00371,93.00371,54.891228,54.156982,51.8963,51.683887,52.425686,50.130215,49.446068,50.323338,50.690563,50.656837,50.708958,51.449192,52.75857,51.100136,50.02179,50.018543,50.011482,48.569904,47.54995,44.24702,47.983624,48.31178,48.4504,49.813366,49.83534,49.923725,48.915916,48.232983,48.084393,48.084393,48.08438,47.46373,47.463993,47.050114,47.041656,46.91342,46.903248,46.926193,46.949425,46.625057,46.883205,47.432148,47.404194,48.318684,48.31923,48.317394,48.825104,45.04775,44.775642,44.72255,47.238884,45.006104,44.256042,44.570507,43.89965,43.281204,43.073475,43.03306,42.965805,42.95887,42.954853,42.95672,42.64265,42.641167,42.631634,42.51633,42.515266,42.515125,42.485104,42.485302,42.45444,42.334927,42.35348,50.806824,50.831306,50.835873,50.929237,47.671936,47.807884,47.40894,46.962154,45.01306,44.75662,78.41559,93.003426,54.891663,51.89669,50.130062,50.130592,49.44621,50.323288,50.323566,50.690506,50.656967,50.65676,50.709003,50.709072,51.44906,51.449074,51.100025,50.02179,50.01837,47.54918,49.813374,48.232864,48.084503,47.463993,47.464108,47.05006,46.902924,46.92624,46.949375,46.88236,47.43213,47.404087,47.404213,48.318832,48.31945,48.31923,45.047913,44.77562,45.006104,44.57063,43.073402,43.033,42.95887,42.642708,42.63156,42.516323,42.515274,42.485115,42.48529,42.35351,42.35346,50.806835,50.835957,50.92935,47.672054,47.808025,47.40883,46.96219,45.013058,44.756577,67.056,50.9016,45.71503,42.287083,49.492268
14400,74.46368,41.71641,49.595345,48.101185,45.83873,42.340496,63.87761,93.34491,93.34491,57.19808,56.531116,53.908524,53.695442,54.79694,51.9268,51.1247,52.0278,52.148735,51.77487,52.027752,52.435814,53.724857,51.959225,50.412895,50.410988,50.408825,49.45498,48.76858,45.506542,49.29582,49.658073,49.80701,51.16093,51.17848,51.077217,50.110397,49.450954,49.30439,49.30439,49.30439,48.689117,48.689198,48.264404,48.256542,48.079872,48.058098,48.10352,48.129593,47.87663,48.116226,48.72511,48.665375,49.810223,49.809715,49.802086,50.41534,46.40415,46.141747,46.08974,48.510742,46.374016,45.623714,45.951546,45.252167,44.607437,44.390617,44.365665,44.345074,44.34295,44.34172,44.34229,43.81161,43.811153,43.715885,43.489815,43.487434,43.487392,43.416817,43.41719,43.332825,42.927353,42.933033,52.247017,52.291912,52.33788,52.471493,48.896782,49.150608,48.664005,48.14984,46.377666,46.124565,78.61126,93.34462,57.19848,53.90895,51.926617,51.92727,51.124847,52.027775,52.028084,52.148716,51.774986,51.77482,52.027863,52.027817,52.435707,52.43575,51.959064,50.412895,50.410873,48.76782,51.160934,49.450844,49.304504,48.689198,48.689312,48.26435,48.05749,48.103577,48.129585,48.11544,48.725075,48.665245,48.665413,49.810394,49.809975,49.809715,46.404305,46.141727,46.37402,45.95166,44.39051,44.365585,44.34295,43.811695,43.71574,43.48979,43.487457,43.416824,43.417175,42.933147,42.932823,52.24704,52.338005,52.47167,48.896896,49.150795,48.663876,48.149895,46.377663,46.12453,67.056,50.9016,45.838722,42.340496,49.595325
15300,74.4948,41.844456,49.725643,48.240524,46.01205,42.51463,63.884,93.38851,93.38851,57.298176,56.633846,54.02344,53.811245,54.906937,52.05034,51.25156,52.151356,52.27268,51.902313,52.153267,52.56166,53.848114,52.08579,50.54184,50.53993,50.537773,49.583397,48.896626,45.634586,49.42371,49.785854,49.934757,51.288315,51.30584,51.206768,50.242886,49.58546,49.439354,49.439354,49.439354,48.82601,48.82609,48.402626,48.394775,48.219643,48.1983,48.242855,48.26922,48.016045,48.25541,48.861835,48.80238,49.942436,49.941933,49.934357,50.54505,46.5446,46.28241,46.230396,48.648335,46.5149,45.76872,46.09428,45.39975,44.759483,44.544167,44.519325,44.498737,44.49661,44.49538,44.49595,43.96966,43.96921,43.87506,43.65104,43.64868,43.64864,43.578735,43.57911,43.49558,43.094383,43.100067,52.370914,52.415524,52.46099,52.593933,49.03302,49.28562,48.801014,48.288868,46.518436,46.265488,78.63626,93.38823,57.298576,54.023865,52.050163,52.050808,51.251705,52.15133,52.151634,52.27266,51.90242,51.902252,52.15338,52.15333,52.561554,52.561596,52.085636,50.54184,50.539818,48.895863,51.288322,49.58535,49.43947,48.82609,48.826206,48.402576,48.197697,48.242912,48.269207,48.254627,48.861794,48.80225,48.802418,49.942604,49.942196,49.941933,46.544754,46.28239,46.514904,46.094395,44.54406,44.519245,44.49661,43.969746,43.874916,43.65102,43.648705,43.578747,43.57909,43.100178,43.099857,52.370937,52.461113,52.594105,49.033134,49.285805,48.80088,48.288918,46.518436,46.26545,67.056,50.9016,46.012047,42.51463,49.72562
16200,73.35666,37.857098,49.60099,44.99434,45.92768,42.556538,67.056,46.790447,46.790447,53.629757,52.882355,49.725353,49.49104,50.925182,47.638054,47.016354,47.637817,47.589783,46.544895,46.979134,46.790447,46.790447,47.17131,48.613186,48.60926,48.607098,46.467552,44.909264,41.647224,45.184837,45.38135,45.46302,46.229057,46.250683,46.24356,45.828243,45.546215,45.481777,45.481777,45.481777,45.209736,45.209816,45.005276,44.998634,45.026337,45.058163,44.99667,45.067707,44.753784,44.964256,45.314003,45.244724,46.032906,46.030888,46.020588,46.49026,43.43344,43.200928,43.148922,45.19087,43.433857,43.106304,43.19667,43.003887,42.826168,42.766476,42.754498,42.733902,42.731785,42.73055,42.73112,42.645462,42.64501,42.64319,42.611828,42.611546,42.611496,42.603497,42.60355,42.595474,42.564747,42.57043,47.491405,47.577038,47.766365,47.919556,45.30279,45.561676,45.213734,44.999752,43.430954,43.202145,46.790447,46.790447,53.63021,49.725853,47.63792,47.638596,47.016457,47.637817,47.63813,47.58979,46.544937,46.544865,46.979393,46.9791,46.790405,46.790474,47.171455,48.613186,48.609005,44.9085,46.22906,45.546165,45.48183,45.209812,45.20987,45.005234,45.058403,44.996674,45.067642,44.963562,45.313957,45.244682,45.24477,46.03304,46.031082,46.030888,43.433567,43.200928,43.433853,43.196735,42.766457,42.75448,42.731777,42.64548,42.64317,42.611824,42.611546,42.603497,42.60355,42.570435,42.570427,47.49147,47.76651,47.919773,45.302845,45.561806,45.213684,44.999752,43.430954,43.202145,67.056,50.9016,45.92768,42.556538,49.601013
17100,73.33202,37.73933,49.456684,44.898605,45.82318,42.57949,67.056,46.67828,46.67828,53.550205,52.8008,49.633347,49.39846,50.838066,47.540504,46.91889,47.54016,47.4901,46.435432,46.87283,46.67828,46.67828,47.0546,48.479736,48.475822,48.47366,46.343136,44.7915,41.52946,45.068455,45.26589,45.34793,46.117264,46.13875,46.136883,45.725433,45.44605,45.382187,45.382183,45.382183,45.11253,45.11261,44.90967,44.903103,44.930412,44.962036,44.900936,44.97167,44.66198,44.870323,45.21805,45.148003,45.935646,45.933598,45.923233,46.39292,43.354343,43.123962,43.071957,45.09563,43.355377,43.043747,43.124107,42.95267,42.794632,42.741558,42.730267,42.70968,42.70755,42.706326,42.70689,42.6389,42.63845,42.63808,42.61314,42.61292,42.612877,42.606785,42.606827,42.60094,42.57916,42.58484,47.38933,47.47558,47.666897,47.820553,45.204796,45.46454,45.116703,44.90405,43.352192,43.126183,46.67828,46.67828,53.550663,49.633854,47.540367,47.541042,46.91899,47.54016,47.54047,47.490112,46.435474,46.435402,46.873093,46.872795,46.678246,46.678314,47.05474,48.479736,48.475567,44.790737,46.117268,45.446003,45.382236,45.11261,45.11266,44.909626,44.962276,44.90094,44.971603,44.86964,45.218006,45.14796,45.14805,45.93578,45.933792,45.933598,43.35447,43.12397,43.355377,43.124172,42.74154,42.73025,42.70755,42.638916,42.63806,42.61314,42.61292,42.606792,42.606827,42.584843,42.58484,47.389397,47.66704,47.82077,45.20484,45.464672,45.116646,44.904057,43.352192,43.126183,67.056,50.9016,45.82318,42.57949,49.456707
18000,72.98426,42.538113,49.31323,44.07492,45.71922,42.593204,67.056,45.59921,45.59921,52.42633,51.64988,48.47888,48.243282,49.65865,46.457306,45.883392,46.45618,46.402706,45.41446,45.821617,45.615788,45.59921,46.128605,48.042286,48.03901,48.03593,46.35044,45.133064,43.923008,45.156063,45.18064,45.19193,45.3298,45.345535,45.152054,44.792034,44.548466,44.49283,44.49283,44.492825,44.258038,44.258152,44.080482,44.07426,44.1209,44.16759,44.07732,44.171482,43.852627,44.04997,44.355396,44.2948,44.983433,44.9818,44.972588,45.400642,42.60809,42.388298,42.3352,44.247864,42.61501,42.41864,42.43676,42.398098,42.362457,42.35054,42.340984,42.31165,42.308628,42.306873,42.307682,42.331497,42.330845,42.350624,42.35375,42.35382,42.35376,42.35643,42.356426,42.361595,42.4066,42.414692,46.312866,46.395245,46.575592,46.72476,44.338444,44.5707,44.263443,44.078655,42.60801,42.40634,45.59921,45.59921,52.426804,48.47939,46.45718,46.457825,45.883484,46.45618,46.45648,46.402718,45.414494,45.41445,45.82187,45.821587,45.615757,45.61582,46.1288,48.042286,48.038803,45.132782,45.329807,44.54842,44.49287,44.258152,44.258198,44.08044,44.168022,44.07732,44.171406,44.04932,44.355354,44.294765,44.294838,44.98355,44.981976,44.9818,42.608208,42.388317,42.615005,42.43681,42.35054,42.340984,42.308624,42.331497,42.350628,42.35375,42.35382,42.35643,42.356426,42.414677,42.414757,46.312927,46.57573,46.724968,44.338486,44.57082,44.263397,44.078655,42.608013,42.406353,67.056,50.9016,45.719223,42.593204,49.313255
18900,72.95088,42.391735,49.14788,43.93791,45.57636,42.502098,67.056,45.454586,45.454586,52.31837,51.539154,48.3546,48.11814,49.540302,46.324944,45.749714,46.32367,46.268604,45.271194,45.681545,45.471165,45.454586,45.98104,47.883934,47.880665,47.877586,46.198997,44.986687,43.77663,45.010063,45.034946,45.046364,45.185513,45.201157,45.010075,44.65185,44.409508,44.354126,44.354126,44.354122,44.120396,44.120514,43.9435,43.93731,43.98379,44.03039,43.940304,44.034332,43.71758,43.914032,44.218906,44.157635,44.847725,44.84606,44.836784,45.2659,42.47806,42.258945,42.205853,44.111572,42.485546,42.295395,42.31145,42.277203,42.245632,42.235085,42.22558,42.196243,42.193222,42.191467,42.19228,42.216457,42.21581,42.23604,42.24025,42.240337,42.240276,42.243492,42.24349,42.24951,42.300697,42.30879,46.176853,46.259842,46.441994,46.591805,44.200455,44.433975,44.12596,43.94165,42.478046,42.277958,45.454586,45.454586,52.318848,48.35511,46.324818,46.32547,45.74981,46.32367,46.323975,46.268612,45.27123,45.271187,45.681797,45.681515,45.47113,45.4712,45.981236,47.883934,47.880463,44.986404,45.185516,44.409466,44.354168,44.120514,44.120556,43.943462,44.030815,43.940308,44.034252,43.91339,44.21887,44.157604,44.157673,44.847843,44.84624,44.84606,42.478184,42.25897,42.485542,42.311497,42.235085,42.22558,42.193222,42.216457,42.236042,42.24025,42.240337,42.243492,42.24349,42.308777,42.30886,46.17691,46.442135,46.59202,44.200497,44.434093,44.125916,43.941654,42.47805,42.27797,67.056,50.9016,45.57636,42.502098,49.147907
19800,72.917366,42.245014,48.983025,43.800087,45.433773,42.406994,67.056,45.309555,45.309555,52.209988,51.427982,48.22982,47.992504,49.42148,46.192043,45.615437,46.190613,46.133972,45.12746,45.540997,45.326138,45.309555,45.833202,47.725773,47.72251,47.719433,46.047436,44.839966,43.629906,44.863705,44.888878,44.900417,45.040802,45.056362,44.86757,44.511044,44.26985,44.21471,44.21471,44.21471,43.98198,43.982098,43.805702,43.799538,43.84589,43.892426,43.80248,43.896408,43.581577,43.77723,44.08164,44.019703,44.711327,44.70964,44.70029,45.130505,42.346573,42.12805,42.07496,43.97447,42.35456,42.170017,42.18429,42.153835,42.125763,42.116386,42.106956,42.07762,42.074596,42.072845,42.073654,42.09851,42.097862,42.118664,42.12399,42.124096,42.124035,42.127792,42.12778,42.134632,42.191696,42.199787,46.040333,46.123936,46.307873,46.458336,44.061714,44.296516,43.98771,43.803833,42.346573,42.14795,45.309555,45.309555,52.210464,48.230335,46.191917,46.192566,45.615532,46.190617,46.19092,46.13398,45.12749,45.127457,45.54125,45.540962,45.326103,45.32617,45.833393,47.725773,47.72231,44.839684,45.040806,44.26981,44.214752,43.982098,43.98214,43.80566,43.892845,43.802486,43.896336,43.77659,44.081596,44.019672,44.01974,44.71145,44.709816,44.70964,42.346695,42.128075,42.354553,42.184338,42.116386,42.106956,42.074596,42.09851,42.118664,42.12399,42.124096,42.12779,42.12778,42.199768,42.199856,46.0404,46.308018,46.458546,44.061756,44.29663,43.987663,43.803833,42.346577,42.147953,67.056,50.9016,45.433777,42.406994,48.98306
20700,74.050835,46.442783,49.05697,46.98978,45.535213,42.49098,63.797848,92.80307,92.80307,55.868996,55.16912,52.51274,52.29595,53.388103,50.571854,49.807182,50.670162,50.79351,50.464745,50.692757,51.08822,52.18874,50.746227,49.648067,49.64716,49.64408,49.2865,49.03774,47.827675,49.242832,49.396835,49.461758,50.096325,50.108154,49.798862,48.878197,48.2514,48.11243,48.11243,48.11243,47.5295,47.529617,47.128357,47.120544,46.978607,46.966774,46.99218,47.024883,46.7574,46.99642,47.559666,47.505013,48.56153,48.56124,48.55465,49.133327,45.278893,45.016937,44.963837,47.361366,45.25841,44.625496,44.884594,44.331844,43.82228,43.650997,43.626137,43.596806,43.59378,43.59203,43.592842,43.232944,43.232296,43.19018,43.047806,43.046368,43.046307,43.004276,43.00452,42.956436,42.741653,42.749744,50.897892,50.940636,50.98075,51.11161,47.726147,47.954224,47.50426,47.031593,45.25968,45.006977,78.30046,92.80278,55.869415,52.513172,50.571686,50.572315,49.807327,50.67014,50.670437,50.79349,50.464848,50.46471,50.69286,50.692818,51.088116,51.088154,50.746117,49.648064,49.647114,49.037453,50.09633,48.251297,48.112537,47.529617,47.529724,47.128304,46.96638,46.992226,47.024864,46.99564,47.559628,47.50489,47.505047,48.56169,48.56148,48.56124,45.27904,45.016922,45.25841,44.884697,43.65093,43.626083,43.59378,43.232998,43.19009,43.047794,43.046383,43.004288,43.004505,42.749805,42.749657,50.89791,50.980873,51.111782,47.726254,47.954395,47.50414,47.031635,45.25968,45.00695,67.056,50.9016,45.535206,42.49098,49.056953
21600,74.323105,47.133934,49.16634,47.779976,45.671997,42.602306,63.861023,93.23186,93.23186,56.74576,56.066765,53.469345,53.25577,54.323883,51.51647,50.72991,51.62544,51.7664,51.45024,51.67423,52.109283,53.405052,51.625862,50.04569,50.045147,50.042484,49.85455,49.726227,48.518826,49.991474,50.183983,50.264378,51.02939,51.040516,50.75014,49.78101,49.120575,48.97414,48.97414,48.974136,48.359795,48.35989,47.937683,47.929768,47.76018,47.740124,47.782276,47.807858,47.54874,47.789608,48.38721,48.331867,49.441723,49.44141,49.43459,50.033264,46.064453,45.80007,45.74719,48.17682,46.03813,45.335155,45.634197,44.996235,44.408123,44.210384,44.184914,44.15958,44.156967,44.155453,44.156155,43.70341,43.702854,43.634964,43.448906,43.44698,43.446926,43.390236,43.39055,43.32403,43.01445,43.02144,51.87346,51.91531,51.95296,52.082726,48.56699,48.80426,48.331333,47.82707,46.040745,45.78604,78.54643,93.23157,56.74617,53.46977,51.516293,51.51693,50.730057,51.625412,51.625713,51.76638,51.450348,51.4502,51.67433,51.674297,52.109177,52.109215,51.625706,50.045685,50.045124,49.72594,51.029392,49.120464,48.974255,48.35989,48.36001,47.937634,47.73955,47.78233,47.807846,47.78882,48.387173,48.331745,48.331905,49.441895,49.44166,49.44141,46.064606,45.800053,46.038136,45.634304,44.210293,44.184845,44.156967,43.703484,43.634846,43.448887,43.447,43.390244,43.39053,43.021523,43.02129,51.873478,51.95308,52.08289,48.5671,48.804436,48.331207,47.827114,46.040745,45.786007,67.056,50.9016,45.671993,42.602306,49.16632
22500,74.354256,47.26471,49.301865,47.91681,45.83884,42.74675,63.86747,93.27574,93.27574,56.84602,56.169624,53.584484,53.37177,54.433903,51.639652,50.85604,51.74884,51.890594,51.578102,51.80008,52.2361,53.52926,51.754047,50.178467,50.177925,50.175262,49.986153,49.85701,48.64961,50.12172,50.31387,50.39412,51.15784,51.16896,50.879555,49.91258,49.253628,49.10753,49.10753,49.10753,48.49462,48.49472,48.073513,48.0656,47.897404,47.877712,47.9191,47.944935,47.685284,47.92615,48.521812,48.466766,49.57253,49.57222,49.56545,50.16187,46.200916,45.936584,45.8837,48.312103,46.174713,45.472744,45.771225,45.134468,44.54746,44.350098,44.324654,44.29932,44.296707,44.295193,44.2959,43.844223,43.843662,43.776028,43.59045,43.58853,43.588478,43.531944,43.53225,43.465935,43.157326,43.164314,51.997646,52.0392,52.07633,52.20543,48.701332,48.937473,48.466236,47.963615,46.1773,45.92262,78.5716,93.27545,56.846424,53.584904,51.639477,51.64011,50.85619,51.74881,51.74911,51.89057,51.578217,51.578068,51.800182,51.80015,52.235992,52.23603,51.753883,50.178467,50.177902,49.856724,51.157845,49.253513,49.10764,48.49472,48.494835,48.073463,47.87715,47.919163,47.94492,47.925358,48.52178,48.46664,48.466805,49.572697,49.57247,49.57222,46.201065,45.93657,46.174717,45.771336,44.350006,44.324585,44.296707,43.84429,43.775906,43.59043,43.58855,43.53195,43.532238,43.1644,43.164165,51.997665,52.07645,52.205597,48.701443,48.937653,48.46611,47.963665,46.1773,45.922585,67.056,50.9016,45.838837,42.74675,49.30184
23400,74.385315,47.39517,49.437164,48.053085,46.004402,42.8909,63.87389,93.31953,93.31953,56.945953,56.27215,53.69925,53.487392,54.543556,51.762417,50.98173,51.87183,52.014404,51.705574,51.925537,52.36255,53.6531,51.881874,50.31097,50.31043,50.307766,50.117462,49.98746,48.78006,50.251633,50.44342,50.52352,51.285915,51.29703,51.00855,50.04369,49.386185,49.24043,49.24043,49.24042,48.628933,48.629032,48.208805,48.2009,48.034058,48.01473,48.05538,48.081448,47.821278,48.062134,48.65589,48.601143,49.70285,49.70255,49.695824,50.290005,46.336853,46.07258,46.0197,48.44685,46.31078,45.609856,45.907757,45.272232,44.686363,44.489384,44.46397,44.438633,44.436024,44.434505,44.435207,43.98464,43.984077,43.916702,43.731625,43.72971,43.729656,43.673283,43.67359,43.607468,43.299866,43.30685,52.121437,52.1627,52.19931,52.327747,48.83516,49.07018,48.60062,48.099617,46.31333,46.05868,78.59671,93.319244,56.946354,53.69967,51.762245,51.762875,50.98188,51.871796,51.8721,52.014378,51.70568,51.705532,51.92564,51.92561,52.36244,52.36248,51.881718,50.31097,50.310406,49.98718,51.285923,49.386074,49.24054,48.629032,48.629143,48.208755,48.014175,48.05544,48.081432,48.06134,48.655853,48.601017,48.601177,49.70302,49.7028,49.70255,46.337006,46.072567,46.31078,45.907864,44.489296,44.463898,44.436024,43.98471,43.91658,43.731606,43.729725,43.673294,43.673576,43.30694,43.306705,52.121456,52.199432,52.327908,48.835266,49.070354,48.60049,48.09967,46.313328,46.05865,67.056,50.9016,46.004402,42.8909,49.43714
