8100,73.59376,39.852745,48.868473,46.341324,44.93884,42.011833,63.798286,92.80606,92.80606,54.395626,53.648857,51.34716,51.131744,51.889874,49.564175,48.87586,49.75605,50.120255,50.08309,50.13727,50.876312,52.197525,50.518627,49.41272,49.40946,49.402218,47.963528,46.94623,43.64287,47.381428,47.711483,47.85098,49.224697,49.246586,49.34935,48.340923,47.657707,47.509293,47.509285,47.50928,46.888588,46.88886,46.475437,46.467285,46.327976,46.31536,46.343487,46.36428,46.058735,46.3075,46.855335,46.82646,47.74331,47.743862,47.74203,48.252033,44.532814,44.26908,44.217503,46.66205,44.49336,43.783413,44.078167,43.449364,42.869686,42.675,42.6354,42.566406,42.55929,42.555172,42.557083,42.284332,42.282806,42.27803,42.178265,42.17738,42.177235,42.15198,42.152145,42.126907,42.031513,42.050556,50.23771,50.26272,50.267834,50.362743,47.09672,47.231567,46.831776,46.381615,44.49983,44.25167,44.499798,47.657715,42.178246,42.152134,50.23772,50.083115,42.55929,47.743717,46.058617,42.674934,42.05058,42.05055,46.831657,46.888752,44.493248,47.711437,46.854702,42.031517,47.50918,49.41272,67.056,50.9016,44.93884,42.011833,48.868465
9000,73.61781,39.95185,48.973072,46.443188,45.07278,42.051758,63.803196,92.83926,92.83926,54.473248,53.72843,51.43588,51.22104,51.97463,49.65762,48.97114,49.84987,50.21532,50.17979,50.23304,50.97266,52.29188,50.61632,49.514854,49.511593,49.504353,48.063908,47.045338,43.741978,47.480137,47.809925,47.949306,49.32202,49.343918,49.446815,48.439445,47.756943,47.608704,47.608704,47.608696,46.988735,46.989002,46.57605,46.567875,46.43028,46.418056,46.445347,46.46646,46.15865,46.40828,46.955418,46.9268,47.84138,47.841946,47.840137,48.348778,44.628326,44.364113,44.312527,46.76238,44.587833,43.868347,44.168247,43.52846,42.93865,42.74056,42.700607,42.63162,42.6245,42.62038,42.62229,42.340424,42.338905,42.333282,42.230156,42.229237,42.22909,42.202827,42.202995,42.17661,42.07638,42.095425,50.332558,50.357388,50.36228,50.456707,47.196617,47.33096,46.93209,46.483135,44.594612,44.346066,44.59458,47.756954,42.23014,42.20299,50.332565,50.179813,42.6245,47.8418,46.15853,42.740494,42.09545,42.09542,46.931976,46.988895,44.587715,47.80987,46.954784,42.07639,47.608593,49.514854,67.056,50.9016,45.07278,42.051758,48.973057
9900,73.64182,40.050728,49.077408,46.5448,45.20507,42.09436,63.80809,92.87239,92.87239,54.55071,53.807846,51.524403,51.31013,52.0592,49.750862,49.06621,49.94348,50.310177,50.27628,50.32861,51.068794,52.386032,50.713787,49.616745,49.61348,49.60624,48.164055,47.144222,43.84086,47.57862,47.908142,48.047413,49.419132,49.44104,49.544064,48.537754,47.855972,47.70791,47.70791,47.7079,47.088676,47.08894,46.676464,46.668262,46.532303,46.520462,46.54696,46.56837,46.258392,46.508842,47.055283,47.026917,47.939247,47.939816,47.938034,48.445324,44.723946,44.459267,44.40769,46.862488,44.682453,43.95394,44.25872,43.60853,43.009132,42.807816,42.767532,42.698544,42.69143,42.687305,42.689217,42.39872,42.397194,42.39074,42.28441,42.283455,42.283314,42.25609,42.25626,42.228764,42.123875,42.14292,50.427197,50.45185,50.456512,50.550465,47.296303,47.43013,47.03219,46.58441,44.689537,44.440628,44.6895,47.855988,42.284386,42.256252,50.4272,50.276302,42.69143,47.939674,46.258278,42.80775,42.142944,42.142918,47.032074,47.088833,44.68234,47.90809,47.05465,42.123882,47.707794,49.616745,67.056,50.9016,45.20507,42.09436,49.077396
10800,73.67606,40.163776,49.181496,46.62349,45.335762,42.139477,63.812904,92.90499,92.90499,54.661194,53.92117,51.633537,51.41943,52.174564,49.853714,49.16418,50.045635,50.40898,50.37033,50.425262,51.163353,52.478634,50.81022,49.71848,49.715237,49.70818,48.27213,47.25606,43.953903,47.69094,48.019966,48.158936,49.52495,49.546883,49.63506,48.62426,47.939285,47.790424,47.790417,47.790413,47.167774,47.168034,46.752666,46.744316,46.611813,46.600674,46.62565,46.64812,46.330067,46.585358,47.136578,47.107834,48.028816,48.02933,48.027416,48.539005,44.762775,44.491833,44.43874,46.942104,44.72365,43.99652,44.2986,43.654163,43.060074,42.86054,42.820942,42.75369,42.746754,42.742737,42.744602,42.45258,42.4511,42.443913,42.33697,42.336006,42.33587,42.30833,42.308506,42.280556,42.17346,42.192024,50.525875,50.550873,50.556156,50.65087,47.376587,47.514194,47.1126,46.662445,44.729855,44.474342,44.72982,47.939293,42.33695,42.3085,50.52588,50.370358,42.746754,48.029186,46.32995,42.860474,42.192047,42.19202,47.112488,47.167927,44.723537,48.01992,47.13594,42.17347,47.790306,49.71847,67.056,50.9016,45.335762,42.139477,49.181484
11700,73.69987,40.262005,49.285336,46.72404,45.463726,42.186554,63.81776,92.93791,92.93791,54.737976,53.99988,51.72133,51.507782,52.258392,49.94615,49.25841,50.138462,50.503098,50.466087,50.52008,51.2588,52.572117,50.907036,49.819817,49.81657,49.809513,48.371662,47.35429,44.052135,47.78876,48.117516,48.256367,49.621353,49.643295,49.731537,48.72173,48.03743,47.888733,47.888733,47.88873,47.26678,47.26704,46.852127,46.843754,46.712734,46.70193,46.726204,46.74893,46.428898,46.684914,47.235474,47.206978,48.125774,48.126297,48.12441,48.634666,44.857914,44.58656,44.533463,47.041233,44.81792,44.082714,44.389156,43.735416,43.132748,42.930325,42.890434,42.82318,42.816246,42.81223,42.814095,42.51433,42.512848,42.504856,42.395008,42.394016,42.39388,42.365467,42.365643,42.33668,42.22527,42.24383,50.61977,50.644592,50.649654,50.743893,47.475353,47.61243,47.21174,46.762695,44.82438,44.568535,44.824345,48.037445,42.394985,42.36564,50.619778,50.466114,42.816246,48.126152,46.42878,42.930256,42.24386,42.243828,47.211624,47.266933,44.817806,48.117462,47.234837,42.225273,47.888622,49.81981,67.056,50.9016,45.463722,42.186554,49.285324
12600,73.72361,40.359985,49.388912,46.82429,45.59022,42.235878,63.82261,92.970764,92.970764,54.81456,54.078392,51.80889,51.5959,52.342003,50.038338,49.352394,50.231037,50.596973,50.5616,50.614655,51.35401,52.665363,51.00361,49.920895,49.91765,49.91059,48.470943,47.452267,44.150112,47.886333,48.214806,48.353546,49.71751,49.739464,49.82776,48.818943,48.13532,47.98679,47.986782,47.98678,47.365524,47.365784,46.951324,46.942936,46.81334,46.802856,46.826454,46.849426,46.527496,46.784195,47.334103,47.30585,48.222466,48.223,48.221138,48.73007,44.953033,44.681293,44.628193,47.140087,44.912212,44.16936,44.47993,43.81737,43.206577,43.001423,42.96126,42.894005,42.88707,42.883053,42.88492,42.577812,42.57633,42.567547,42.454933,42.453915,42.453773,42.424526,42.42471,42.39478,42.279217,42.297783,50.71342,50.73807,50.742905,50.83667,47.57386,47.7104,47.310604,46.862656,44.91892,44.66276,44.91888,48.135334,42.45491,42.424706,50.713432,50.561623,42.88707,48.22286,46.527378,43.001354,42.29781,42.29777,47.31049,47.365677,44.91209,48.21476,47.333466,42.27922,47.98667,49.920895,67.056,50.9016,45.59022,42.235878,49.388897
13500,73.74729,40.457703,49.492226,46.924225,45.7153,42.28731,63.82744,93.00353,93.00353,54.890938,54.15669,51.896214,51.683784,52.425377,50.13026,49.4461,50.323357,50.690586,50.656853,50.708984,51.448967,52.758358,51.099922,50.02172,50.018467,50.011414,48.56997,47.549988,44.24783,47.98365,48.311844,48.450466,49.81341,49.835373,49.92372,48.915886,48.23293,48.08456,48.08456,48.084553,47.463985,47.46425,47.05024,47.041836,46.91361,46.903427,46.926384,46.94958,46.62584,46.883183,47.432434,47.404434,48.31889,48.319427,48.317585,48.825203,45.048107,44.775997,44.7229,47.23865,45.00649,44.256397,44.570885,43.89997,43.28147,43.07372,43.033302,42.96605,42.959114,42.955093,42.95696,42.642887,42.641403,42.631855,42.516605,42.51556,42.51542,42.48537,42.48556,42.45471,42.335155,42.353718,50.806824,50.8313,50.835903,50.929188,47.672085,47.808086,47.409176,46.962307,45.01344,44.756985,45.0134,48.232944,42.516582,42.48555,50.80683,50.656876,42.959114,48.319283,46.62572,43.07365,42.35375,42.353714,47.409065,47.46414,45.006374,48.311794,47.431805,42.33516,48.084446,50.02172,67.056,50.9016,45.715298,42.28731,49.492218
14400,74.46342,41.717113,49.59529,48.10126,45.839012,42.340736,63.877583,93.3447,93.3447,57.197643,56.530674,53.908314,53.69522,54.796474,51.926758,51.124653,52.027752,52.148697,51.77477,52.027733,52.43552,53.72458,51.958946,50.412815,50.410908,50.40875,49.454952,48.76852,45.507248,49.295742,49.658035,49.806973,51.16085,51.178387,51.07709,50.11024,49.45078,49.30443,49.30443,49.30443,48.689243,48.689323,48.264393,48.25659,48.07993,48.05815,48.10359,48.129616,47.877274,48.116135,48.725323,48.6655,49.81037,49.809864,49.80223,50.41537,46.40436,46.141956,46.08995,48.51039,46.374252,45.623913,45.95177,45.252335,44.607548,44.39071,44.365753,44.345165,44.343037,44.341812,44.34238,43.811707,43.811256,43.715946,43.489998,43.48765,43.48761,43.416973,43.41734,43.33299,42.927467,42.933155,52.24692,52.29181,52.337852,52.471355,48.8968,49.150726,48.664127,48.149868,46.377895,46.124786,46.377857,49.45083,43.48994,43.417324,52.24695,51.774883,44.343037,49.809677,47.877167,44.390602,42.933273,42.93315,48.663998,48.68921,46.374138,49.657978,48.72462,42.927475,49.30432,50.412815,67.056,50.9016,45.83901,42.340736,49.595272
15300,74.494545,41.84516,49.725582,48.240604,46.012352,42.514885,63.883972,93.38832,93.38832,57.297756,56.633408,54.02324,53.81103,54.906483,52.05031,51.25152,52.15131,52.272648,51.90221,52.153255,52.561375,53.847836,52.085518,50.541756,50.539852,50.53769,49.583378,48.896564,45.63529,49.42363,49.785824,49.93472,51.288242,51.305756,51.206646,50.242737,49.58529,49.4394,49.4394,49.4394,48.82614,48.82622,48.402626,48.39483,48.21971,48.198357,48.242935,48.26925,48.016697,48.255325,48.862057,48.80251,49.94259,49.942085,49.934505,50.54508,46.54482,46.282623,46.230618,48.647995,46.51515,45.76893,46.094517,45.399925,44.7596,44.54427,44.51943,44.498833,44.49671,44.49548,44.49605,43.969772,43.969322,43.875137,43.651234,43.648914,43.648872,43.578907,43.57927,43.495754,43.09452,43.1002,52.370827,52.415424,52.460964,52.5938,49.03305,49.285748,48.801144,48.2889,46.518673,46.265717,46.518635,49.585342,43.651176,43.57925,52.37085,51.90232,44.49671,49.941906,48.01659,44.544167,43.10032,43.100197,48.801014,48.826115,46.51503,49.78577,48.861355,43.09452,49.43929,50.541756,67.056,50.9016,46.012344,42.514885,49.725567
16200,73.95435,40.10473,49.75091,46.595913,46.09852,42.629524,65.817825,65.81748,65.81715,55.55853,54.855938,51.97942,51.757187,53.02307,49.96923,49.22827,50.00997,50.030834,49.400932,49.750687,49.88067,50.382828,49.849087,49.77146,49.76859,49.766434,48.253292,47.156136,43.89486,47.54384,47.81458,47.926407,48.956985,48.977173,48.864063,48.121143,47.615005,47.50175,47.501747,47.501747,47.024895,47.02497,46.68763,46.680367,46.59614,46.59462,46.598248,46.637447,46.371178,46.597584,47.094345,47.02634,48.035934,48.034832,48.02591,48.588013,44.95759,44.707485,44.65548,46.919083,44.946518,44.416256,44.62304,44.181896,43.775215,43.6385,43.6197,43.599106,43.596985,43.595753,43.596325,43.29703,43.296577,43.25701,43.136627,43.135414,43.135372,43.09924,43.099434,43.05763,42.867138,42.87282,50.070095,50.12938,50.221504,50.366516,47.186394,47.446465,47.01807,46.62453,44.946518,44.70277,44.94648,47.615063,43.136597,43.099426,50.07013,49.401093,43.596985,48.034668,46.37107,43.63844,42.872875,42.87282,47.017967,47.024883,44.94643,47.81454,47.093773,42.86714,47.501663,49.77146,67.056,50.9016,46.09852,42.62952,49.75091
17100,73.962234,40.128567,49.768745,46.644596,46.175713,42.737225,65.81955,65.81921,65.81887,55.583916,54.88209,52.007896,51.785965,53.051373,50.001534,49.263477,50.04137,50.061172,49.42844,49.778763,49.904526,50.40599,49.871803,49.790726,49.78786,49.785698,48.27519,47.179966,43.918694,47.568222,47.839333,47.9513,48.983173,49.003265,48.895485,48.15801,47.655598,47.543163,47.543163,47.54316,47.06974,47.06982,46.734768,46.727524,46.64508,46.64378,46.64693,46.68602,46.41973,46.645546,47.139393,47.071526,48.076183,48.075077,48.06616,48.62597,45.009453,44.759827,44.70782,46.965157,44.9988,44.475994,44.67869,44.246265,43.84763,43.71362,43.69504,43.674446,43.672325,43.671093,43.671665,43.38006,43.37961,43.341732,43.224747,43.22357,43.22353,43.1885,43.188686,43.148228,42.964397,42.97008,50.0992,50.1586,50.25135,50.39618,47.230095,47.489468,47.063137,46.67278,44.998795,44.755444,44.998756,47.65566,43.22472,43.188675,50.099236,49.428596,43.672325,48.074913,46.41963,43.713566,42.970135,42.97008,47.063038,47.069736,44.99871,47.83929,47.13882,42.964397,47.54308,49.790718,67.056,50.9016,46.175713,42.737225,49.768745
18000,73.81244,45.828674,49.78723,46.49956,46.250523,42.842407,65.79972,65.79938,65.799034,55.10103,54.38699,51.59579,51.376823,52.56715,49.680473,48.974514,49.732655,49.774963,49.287426,49.576622,49.768017,50.139103,49.7681,49.773823,49.772118,49.769043,48.982803,48.423344,47.213566,48.53484,48.624275,48.662643,49.05641,49.06984,48.74827,48.003872,47.497658,47.384968,47.384968,47.384968,46.911163,46.911278,46.57968,46.57223,46.501617,46.50153,46.501957,46.53801,46.249302,46.480732,46.960148,46.90421,47.841072,47.840496,47.833206,48.363518,44.80447,44.549652,44.49656,46.791,44.79305,44.27637,44.47174,44.054955,43.670727,43.54161,43.52038,43.491043,43.488014,43.486263,43.487076,43.24503,43.244385,43.224846,43.1327,43.131813,43.131752,43.10566,43.10581,43.077007,42.95504,42.963135,49.841694,49.892895,49.96096,50.097702,47.07136,47.297375,46.900124,46.524975,44.793053,44.545666,44.793015,47.497707,43.13268,43.105797,49.84172,49.287556,43.488014,47.84034,46.249195,43.54156,42.96317,42.96313,46.900024,46.911194,44.79296,48.62426,46.95959,42.95504,47.384884,49.773823,67.056,50.9016,46.250523,42.842407,49.78723
18900,73.81307,45.82064,49.773075,46.523197,46.303955,42.91618,65.79898,65.79864,65.798294,55.103065,54.389275,51.596924,51.37812,52.570107,49.684666,48.981903,49.735313,49.775322,49.282356,49.57329,49.7578,50.129147,49.757805,49.761745,49.760048,49.75697,48.97307,48.415314,47.20554,48.527184,48.616886,48.65536,49.05012,49.063446,48.748512,48.011513,47.51036,47.398773,47.398773,47.398773,46.92958,46.9297,46.601154,46.593723,46.525406,46.525387,46.525597,46.561157,46.272038,46.50287,46.978878,46.92312,47.85419,47.853603,47.84631,48.374065,44.830547,44.576202,44.523106,46.810932,44.819515,44.309868,44.501392,44.09281,43.716145,43.589577,43.56857,43.539234,43.53621,43.534454,43.535267,43.30025,43.299603,43.28127,43.192028,43.19117,43.19111,43.165928,43.166073,43.138367,43.021538,43.029636,49.840366,49.89183,49.960938,50.097668,47.088234,47.31368,46.918922,46.548,44.819515,44.572517,44.819477,47.510406,43.192005,43.16607,49.840397,49.282486,43.53621,47.85345,46.27193,43.58953,43.029667,43.02963,46.918823,46.929615,44.81943,48.61687,46.97833,43.021538,47.39869,49.761745,67.056,50.9016,46.303955,42.91618,49.773075
19800,73.813736,45.813255,49.760143,46.546146,46.353897,42.987522,65.798294,65.79795,65.7976,55.105194,54.39164,51.59823,51.37957,52.573128,49.68888,48.9892,49.738068,49.77591,49.277706,49.570305,49.748207,50.119793,49.748154,49.75067,49.748978,49.7459,48.964127,48.407925,47.19815,48.520138,48.610077,48.64865,49.044323,49.057545,48.748978,48.01909,47.522797,47.412273,47.41227,47.41227,46.947525,46.947636,46.62204,46.614624,46.548462,46.548462,46.548546,46.583565,46.294083,46.524326,46.99709,46.941513,47.86701,47.866413,47.85911,48.384407,44.85592,44.60203,44.54894,46.830296,44.84527,44.342422,44.530224,44.12959,43.76026,43.636154,43.615368,43.586033,43.58301,43.581257,43.58207,43.35385,43.353207,43.33602,43.249573,43.248745,43.248688,43.224384,43.224525,43.197872,43.08596,43.09406,49.83932,49.89103,49.961155,50.097874,47.104687,47.329567,46.93721,46.570362,44.845257,44.59864,44.845222,47.52285,43.249557,43.22452,49.839348,49.277836,43.58301,47.866264,46.29398,43.63611,43.094086,43.094055,46.93712,46.94755,44.84518,48.61006,46.996548,43.08596,47.41219,49.75067,67.056,50.9016,46.353897,42.987522,49.760143
